Transaction ID,Date,Customer ID,Gender,Age,Product Category,Quantity,Price per Unit,Total Amount
692.0,2023-09-07,CUST692,Female,64.0,Clothing,2.0,50.0,100.0
693.0,2023-04-23,CUST693,Male,41.0,Beauty,3.0,500.0,1500.0
694.0,2023-05-20,CUST694,Female,39.0,Electronics,2.0,25.0,50.0
695.0,2023-08-12,CUST695,Female,22.0,Electronics,3.0,50.0,150.0
696.0,2023-09-06,CUST696,Female,50.0,Clothing,4.0,50.0,200.0
697.0,2023-01-15,CUST697,Male,53.0,Clothing,1.0,500.0,500.0
698.0,2023-07-19,CUST698,Female,64.0,Electronics,1.0,300.0,300.0
699.0,2023-06-22,CUST699,Female,37.0,Clothing,4.0,30.0,120.0
700.0,2023-12-09,CUST700,Male,36.0,Electronics,4.0,500.0,2000.0
701.0,2023-12-14,CUST701,Female,52.0,Beauty,2.0,30.0,60.0
702.0,2023-07-27,CUST702,Female,60.0,Clothing,2.0,300.0,600.0
703.0,2023-03-26,CUST703,Male,34.0,Electronics,2.0,50.0,100.0
704.0,2023-08-28,CUST704,Female,62.0,Clothing,3.0,30.0,90.0
705.0,2023-03-07,CUST705,Male,60.0,Electronics,2.0,25.0,50.0
706.0,2023-11-15,CUST706,Male,51.0,Electronics,4.0,25.0,100.0
707.0,2023-10-01,CUST707,Female,26.0,Clothing,1.0,500.0,500.0
708.0,2023-01-14,CUST708,Female,43.0,Beauty,3.0,300.0,900.0
709.0,2023-07-21,CUST709,Female,19.0,Electronics,2.0,500.0,1000.0
710.0,2023-10-31,CUST710,Female,26.0,Electronics,3.0,500.0,1500.0
711.0,2023-10-16,CUST711,Male,26.0,Electronics,3.0,500.0,1500.0
712.0,2023-12-06,CUST712,Female,57.0,Beauty,2.0,25.0,50.0
713.0,2023-01-14,CUST713,Male,34.0,Beauty,3.0,25.0,75.0
714.0,2023-02-12,CUST714,Female,18.0,Clothing,1.0,500.0,500.0
715.0,2023-11-26,CUST715,Female,42.0,Beauty,4.0,25.0,100.0
716.0,2023-08-08,CUST716,Female,60.0,Clothing,4.0,300.0,1200.0
717.0,2023-03-11,CUST717,Male,57.0,Clothing,1.0,500.0,500.0
718.0,2023-08-25,CUST718,Female,59.0,Beauty,3.0,25.0,75.0
719.0,2023-04-04,CUST719,Female,42.0,Clothing,2.0,30.0,60.0
720.0,2023-01-26,CUST720,Female,56.0,Beauty,3.0,500.0,1500.0
721.0,2023-05-14,CUST721,Female,52.0,Clothing,1.0,500.0,500.0
722.0,2023-07-14,CUST722,Male,20.0,Beauty,3.0,300.0,900.0
723.0,2023-06-17,CUST723,Female,54.0,Beauty,4.0,50.0,200.0
724.0,2023-04-19,CUST724,Male,61.0,Clothing,3.0,50.0,150.0
725.0,2023-08-21,CUST725,Male,61.0,Electronics,1.0,300.0,300.0
726.0,2023-06-17,CUST726,Male,47.0,Clothing,4.0,300.0,1200.0
727.0,2023-06-22,CUST727,Male,55.0,Beauty,3.0,300.0,900.0
728.0,2023-07-14,CUST728,Male,51.0,Electronics,3.0,50.0,150.0
729.0,2023-05-23,CUST729,Male,29.0,Clothing,4.0,300.0,1200.0
730.0,2023-08-04,CUST730,Female,36.0,Clothing,2.0,25.0,50.0
731.0,2023-05-10,CUST731,Male,54.0,Clothing,4.0,500.0,2000.0
732.0,2023-02-11,CUST732,Male,61.0,Electronics,2.0,500.0,1000.0
733.0,2023-08-29,CUST733,Male,34.0,Beauty,1.0,30.0,30.0
734.0,2023-01-10,CUST734,Female,27.0,Clothing,1.0,30.0,30.0
735.0,2023-10-04,CUST735,Female,64.0,Clothing,4.0,500.0,2000.0
736.0,2023-01-27,CUST736,Male,29.0,Clothing,4.0,25.0,100.0
737.0,2023-06-29,CUST737,Female,33.0,Clothing,1.0,50.0,50.0
738.0,2023-04-25,CUST738,Male,41.0,Clothing,2.0,50.0,100.0
739.0,2023-11-29,CUST739,Male,36.0,Beauty,1.0,25.0,25.0
740.0,2023-02-05,CUST740,Female,25.0,Beauty,4.0,50.0,200.0
741.0,2023-11-30,CUST741,Male,48.0,Clothing,1.0,300.0,300.0
742.0,2023-01-21,CUST742,Female,38.0,Electronics,4.0,500.0,2000.0
743.0,2023-01-16,CUST743,Female,34.0,Beauty,4.0,500.0,2000.0
744.0,2023-05-07,CUST744,Male,40.0,Electronics,1.0,25.0,25.0
745.0,2023-04-13,CUST745,Male,54.0,Beauty,2.0,50.0,100.0
746.0,2023-01-11,CUST746,Female,33.0,Clothing,3.0,30.0,90.0
747.0,2023-11-15,CUST747,Male,23.0,Beauty,1.0,30.0,30.0
748.0,2023-03-20,CUST748,Male,25.0,Clothing,3.0,50.0,150.0
749.0,2023-05-03,CUST749,Male,42.0,Beauty,1.0,30.0,30.0
750.0,2023-03-06,CUST750,Female,35.0,Clothing,3.0,25.0,75.0
751.0,2023-08-31,CUST751,Female,42.0,Clothing,2.0,25.0,50.0
752.0,2023-12-09,CUST752,Male,29.0,Clothing,2.0,50.0,100.0
753.0,2023-02-28,CUST753,Female,32.0,Clothing,1.0,30.0,30.0
754.0,2023-10-16,CUST754,Female,43.0,Electronics,4.0,25.0,100.0
755.0,2023-04-22,CUST755,Female,58.0,Clothing,3.0,25.0,75.0
756.0,2023-08-27,CUST756,Female,62.0,Electronics,4.0,300.0,1200.0
757.0,2023-12-25,CUST757,Female,43.0,Electronics,4.0,300.0,1200.0
758.0,2023-05-12,CUST758,Male,64.0,Clothing,4.0,25.0,100.0
759.0,2023-07-08,CUST759,Male,49.0,Electronics,2.0,50.0,100.0
760.0,2023-03-27,CUST760,Male,27.0,Beauty,1.0,500.0,500.0
761.0,2023-11-07,CUST761,Female,33.0,Clothing,1.0,500.0,500.0
762.0,2023-11-07,CUST762,Female,24.0,Electronics,2.0,25.0,50.0
763.0,2023-02-28,CUST763,Male,34.0,Clothing,2.0,25.0,50.0
764.0,2023-03-25,CUST764,Female,40.0,Clothing,1.0,25.0,25.0
765.0,2023-06-09,CUST765,Male,43.0,Clothing,4.0,50.0,200.0
766.0,2023-02-25,CUST766,Male,38.0,Electronics,3.0,300.0,900.0
767.0,2023-10-24,CUST767,Male,39.0,Beauty,3.0,25.0,75.0
768.0,2023-01-14,CUST768,Female,24.0,Beauty,3.0,25.0,75.0
769.0,2023-06-09,CUST769,Female,31.0,Electronics,4.0,30.0,120.0
770.0,2023-10-22,CUST770,Male,32.0,Clothing,1.0,50.0,50.0
771.0,2023-12-13,CUST771,Male,24.0,Electronics,2.0,25.0,50.0
772.0,2023-07-12,CUST772,Male,26.0,Electronics,1.0,30.0,30.0
773.0,2023-07-23,CUST773,Male,25.0,Electronics,4.0,500.0,2000.0
774.0,2023-04-12,CUST774,Female,40.0,Clothing,2.0,25.0,50.0
775.0,2023-02-08,CUST775,Female,46.0,Electronics,4.0,25.0,100.0
776.0,2023-10-31,CUST776,Male,35.0,Clothing,3.0,30.0,90.0
777.0,2023-12-20,CUST777,Male,48.0,Electronics,3.0,50.0,150.0
778.0,2023-11-18,CUST778,Female,47.0,Beauty,4.0,25.0,100.0
779.0,2023-05-05,CUST779,Female,56.0,Electronics,2.0,500.0,1000.0
780.0,2023-02-22,CUST780,Male,52.0,Electronics,2.0,25.0,50.0
781.0,2023-12-23,CUST781,Male,35.0,Beauty,1.0,500.0,500.0
782.0,2023-06-04,CUST782,Male,59.0,Clothing,3.0,300.0,900.0
783.0,2023-12-17,CUST783,Female,56.0,Clothing,1.0,300.0,300.0
784.0,2023-11-04,CUST784,Female,34.0,Electronics,1.0,500.0,500.0
785.0,2023-03-03,CUST785,Female,31.0,Beauty,4.0,50.0,200.0
786.0,2023-10-17,CUST786,Male,48.0,Clothing,4.0,25.0,100.0
787.0,2023-01-22,CUST787,Male,41.0,Electronics,1.0,25.0,25.0
788.0,2023-06-27,CUST788,Female,52.0,Beauty,3.0,300.0,900.0
789.0,2023-09-30,CUST789,Female,61.0,Clothing,4.0,500.0,2000.0
790.0,2023-08-08,CUST790,Male,62.0,Clothing,1.0,25.0,25.0
791.0,2023-12-05,CUST791,Female,51.0,Beauty,1.0,25.0,25.0
792.0,2023-07-09,CUST792,Female,20.0,Beauty,1.0,50.0,50.0
793.0,2023-02-05,CUST793,Male,54.0,Beauty,1.0,30.0,30.0
794.0,2023-09-17,CUST794,Female,60.0,Beauty,1.0,300.0,300.0
795.0,2023-11-28,CUST795,Male,57.0,Electronics,1.0,300.0,300.0
796.0,2023-06-24,CUST796,Male,43.0,Beauty,4.0,30.0,120.0
797.0,2023-01-07,CUST797,Male,40.0,Clothing,3.0,25.0,75.0
798.0,2023-08-04,CUST798,Male,61.0,Clothing,1.0,50.0,50.0
799.0,2023-09-08,CUST799,Male,56.0,Electronics,2.0,50.0,100.0
800.0,2023-02-24,CUST800,Male,32.0,Clothing,4.0,300.0,1200.0
801.0,2023-08-10,CUST801,Male,21.0,Clothing,4.0,50.0,200.0
802.0,2023-07-05,CUST802,Female,46.0,Beauty,1.0,30.0,30.0
803.0,2023-11-22,CUST803,Male,39.0,Clothing,4.0,25.0,100.0
804.0,2023-08-24,CUST804,Male,42.0,Electronics,1.0,30.0,30.0
805.0,2023-12-29,CUST805,Female,30.0,Beauty,3.0,500.0,1500.0
806.0,2023-03-20,CUST806,Female,35.0,Beauty,3.0,300.0,900.0
807.0,2023-08-11,CUST807,Female,50.0,Electronics,4.0,50.0,200.0
808.0,2023-04-01,CUST808,Male,33.0,Beauty,4.0,500.0,2000.0
809.0,2023-09-25,CUST809,Female,62.0,Beauty,2.0,50.0,100.0
810.0,2023-11-30,CUST810,Male,59.0,Electronics,4.0,25.0,100.0
811.0,2023-05-19,CUST811,Male,61.0,Beauty,2.0,25.0,50.0
812.0,2023-11-12,CUST812,Male,19.0,Electronics,3.0,25.0,75.0
813.0,2023-10-03,CUST813,Male,52.0,Electronics,3.0,50.0,150.0
814.0,2023-09-05,CUST814,Female,59.0,Clothing,1.0,500.0,500.0
815.0,2023-08-27,CUST815,Female,51.0,Clothing,3.0,25.0,75.0
816.0,2023-08-12,CUST816,Male,47.0,Beauty,2.0,500.0,1000.0
817.0,2023-10-31,CUST817,Male,30.0,Beauty,4.0,50.0,200.0
818.0,2023-05-18,CUST818,Male,30.0,Electronics,1.0,500.0,500.0
819.0,2023-06-15,CUST819,Female,35.0,Beauty,2.0,50.0,100.0
820.0,2023-05-06,CUST820,Male,49.0,Electronics,4.0,50.0,200.0
821.0,2023-02-14,CUST821,Male,49.0,Electronics,1.0,300.0,300.0
822.0,2023-05-23,CUST822,Female,52.0,Beauty,3.0,50.0,150.0
823.0,2023-08-19,CUST823,Female,56.0,Electronics,2.0,50.0,100.0
824.0,2023-05-05,CUST824,Male,63.0,Clothing,4.0,30.0,120.0
825.0,2023-08-26,CUST825,Female,46.0,Beauty,1.0,25.0,25.0
826.0,2023-10-19,CUST826,Female,46.0,Clothing,1.0,300.0,300.0
827.0,2023-11-09,CUST827,Male,61.0,Beauty,3.0,300.0,900.0
828.0,2023-12-09,CUST828,Female,33.0,Electronics,4.0,300.0,1200.0
829.0,2023-07-14,CUST829,Male,61.0,Beauty,3.0,30.0,90.0
830.0,2023-06-22,CUST830,Female,64.0,Clothing,3.0,50.0,150.0
831.0,2023-01-15,CUST831,Male,27.0,Electronics,4.0,25.0,100.0
832.0,2023-09-11,CUST832,Male,47.0,Beauty,4.0,500.0,2000.0
833.0,2023-06-16,CUST833,Male,42.0,Beauty,4.0,50.0,200.0
834.0,2023-04-04,CUST834,Female,56.0,Beauty,2.0,30.0,60.0
835.0,2023-09-07,CUST835,Male,37.0,Clothing,4.0,50.0,200.0
836.0,2023-04-19,CUST836,Female,22.0,Clothing,1.0,50.0,50.0
837.0,2023-07-01,CUST837,Male,18.0,Beauty,3.0,30.0,90.0
838.0,2023-05-13,CUST838,Male,47.0,Electronics,2.0,300.0,600.0
839.0,2023-06-24,CUST839,Female,20.0,Electronics,4.0,300.0,1200.0
840.0,2023-05-24,CUST840,Male,62.0,Clothing,2.0,25.0,50.0
841.0,2023-11-02,CUST841,Male,31.0,Electronics,4.0,25.0,100.0
842.0,2023-12-26,CUST842,Female,47.0,Clothing,2.0,300.0,600.0
843.0,2023-05-22,CUST843,Male,21.0,Beauty,3.0,500.0,1500.0
844.0,2023-10-12,CUST844,Male,35.0,Clothing,3.0,50.0,150.0
845.0,2023-01-06,CUST845,Male,54.0,Clothing,1.0,500.0,500.0
846.0,2023-09-22,CUST846,Male,42.0,Beauty,1.0,50.0,50.0
847.0,2023-04-08,CUST847,Female,18.0,Electronics,4.0,300.0,1200.0
848.0,2023-02-13,CUST848,Female,63.0,Clothing,3.0,25.0,75.0
849.0,2023-05-04,CUST849,Male,32.0,Clothing,2.0,25.0,50.0
850.0,2023-07-28,CUST850,Female,26.0,Beauty,2.0,500.0,1000.0
851.0,2023-09-08,CUST851,Male,32.0,Electronics,2.0,25.0,50.0
852.0,2023-10-12,CUST852,Female,41.0,Clothing,1.0,300.0,300.0
853.0,2023-05-04,CUST853,Male,21.0,Beauty,2.0,500.0,1000.0
854.0,2023-12-20,CUST854,Male,29.0,Clothing,1.0,50.0,50.0
855.0,2023-09-01,CUST855,Male,54.0,Beauty,1.0,25.0,25.0
856.0,2023-11-27,CUST856,Male,54.0,Electronics,4.0,30.0,120.0
857.0,2023-12-31,CUST857,Male,60.0,Electronics,2.0,25.0,50.0
858.0,2023-09-09,CUST858,Male,23.0,Electronics,2.0,50.0,100.0
859.0,2023-08-18,CUST859,Female,56.0,Electronics,3.0,500.0,1500.0
860.0,2023-01-09,CUST860,Male,63.0,Clothing,4.0,50.0,200.0
861.0,2023-02-17,CUST861,Female,41.0,Clothing,3.0,30.0,90.0
862.0,2023-05-31,CUST862,Male,28.0,Electronics,4.0,300.0,1200.0
863.0,2023-04-24,CUST863,Female,30.0,Electronics,2.0,25.0,50.0
864.0,2023-07-27,CUST864,Female,51.0,Electronics,1.0,500.0,500.0
865.0,2023-12-21,CUST865,Female,42.0,Clothing,1.0,300.0,300.0
866.0,2023-05-05,CUST866,Male,24.0,Electronics,1.0,50.0,50.0
867.0,2023-06-06,CUST867,Male,21.0,Electronics,1.0,500.0,500.0
868.0,2023-12-06,CUST868,Female,25.0,Electronics,1.0,300.0,300.0
869.0,2023-10-25,CUST869,Male,37.0,Beauty,3.0,500.0,1500.0
870.0,2023-07-08,CUST870,Female,46.0,Electronics,4.0,30.0,120.0
871.0,2023-08-31,CUST871,Male,62.0,Beauty,2.0,30.0,60.0
872.0,2023-10-11,CUST872,Female,63.0,Beauty,3.0,25.0,75.0
873.0,2023-09-29,CUST873,Female,27.0,Electronics,4.0,25.0,100.0
874.0,2023-06-26,CUST874,Male,60.0,Beauty,1.0,30.0,30.0
875.0,2023-08-06,CUST875,Female,51.0,Electronics,4.0,500.0,2000.0
876.0,2023-10-09,CUST876,Male,43.0,Clothing,4.0,30.0,120.0
877.0,2023-06-19,CUST877,Female,58.0,Clothing,1.0,25.0,25.0
878.0,2023-06-30,CUST878,Female,20.0,Clothing,1.0,30.0,30.0
879.0,2023-12-26,CUST879,Male,23.0,Clothing,1.0,30.0,30.0
880.0,2023-08-21,CUST880,Male,22.0,Beauty,2.0,500.0,1000.0
881.0,2023-05-19,CUST881,Male,22.0,Electronics,1.0,300.0,300.0
882.0,2023-06-06,CUST882,Female,64.0,Electronics,2.0,25.0,50.0
883.0,2023-05-09,CUST883,Male,40.0,Electronics,1.0,500.0,500.0
884.0,2023-04-29,CUST884,Female,26.0,Clothing,2.0,30.0,60.0
885.0,2023-03-03,CUST885,Female,52.0,Clothing,4.0,30.0,120.0
886.0,2023-04-09,CUST886,Male,37.0,Electronics,3.0,300.0,900.0
887.0,2023-06-11,CUST887,Male,59.0,Clothing,4.0,25.0,100.0
888.0,2023-03-03,CUST888,Female,52.0,Electronics,4.0,25.0,100.0
889.0,2023-10-02,CUST889,Female,35.0,Electronics,1.0,50.0,50.0
890.0,2023-12-20,CUST890,Male,34.0,Electronics,2.0,25.0,50.0
891.0,2023-04-05,CUST891,Male,41.0,Electronics,3.0,300.0,900.0
892.0,2023-04-09,CUST892,Male,20.0,Electronics,1.0,50.0,50.0
893.0,2023-04-21,CUST893,Male,49.0,Electronics,1.0,50.0,50.0
894.0,2023-09-05,CUST894,Male,52.0,Electronics,1.0,30.0,30.0
895.0,2023-05-22,CUST895,Female,55.0,Clothing,4.0,30.0,120.0
896.0,2023-10-29,CUST896,Female,30.0,Electronics,2.0,25.0,50.0
897.0,2023-09-26,CUST897,Female,64.0,Electronics,2.0,50.0,100.0
898.0,2023-11-02,CUST898,Female,42.0,Clothing,3.0,30.0,90.0
899.0,2023-05-25,CUST899,Male,26.0,Clothing,2.0,300.0,600.0
900.0,2023-02-21,CUST900,Male,21.0,Clothing,2.0,30.0,60.0
901.0,2023-04-10,CUST901,Male,31.0,Electronics,1.0,30.0,30.0
902.0,2023-06-01,CUST902,Female,54.0,Beauty,1.0,50.0,50.0
903.0,2023-04-27,CUST903,Female,51.0,Beauty,4.0,50.0,200.0
904.0,2023-07-04,CUST904,Male,28.0,Clothing,1.0,500.0,500.0
905.0,2023-04-02,CUST905,Male,58.0,Beauty,1.0,300.0,300.0
906.0,2023-06-04,CUST906,Female,20.0,Clothing,1.0,50.0,50.0
907.0,2023-01-08,CUST907,Female,45.0,Electronics,1.0,25.0,25.0
908.0,2023-12-29,CUST908,Male,46.0,Beauty,4.0,300.0,1200.0
909.0,2023-10-01,CUST909,Male,26.0,Electronics,1.0,300.0,300.0
910.0,2023-03-06,CUST910,Female,20.0,Beauty,3.0,50.0,150.0
911.0,2023-05-21,CUST911,Male,42.0,Electronics,3.0,300.0,900.0
912.0,2023-01-24,CUST912,Male,51.0,Beauty,3.0,50.0,150.0
913.0,2023-01-28,CUST913,Male,29.0,Electronics,3.0,30.0,90.0
914.0,2023-10-11,CUST914,Female,59.0,Electronics,1.0,500.0,500.0
915.0,2023-05-30,CUST915,Female,26.0,Beauty,3.0,30.0,90.0
916.0,2023-12-24,CUST916,Female,32.0,Electronics,1.0,50.0,50.0
917.0,2023-03-06,CUST917,Female,57.0,Electronics,4.0,50.0,200.0
918.0,2023-11-23,CUST918,Female,42.0,Electronics,3.0,30.0,90.0
919.0,2023-09-09,CUST919,Female,22.0,Beauty,2.0,25.0,50.0
920.0,2023-02-22,CUST920,Female,28.0,Beauty,3.0,25.0,75.0
921.0,2023-01-07,CUST921,Male,51.0,Electronics,3.0,25.0,75.0
922.0,2023-10-21,CUST922,Male,41.0,Electronics,1.0,50.0,50.0
923.0,2023-05-26,CUST923,Male,32.0,Beauty,3.0,300.0,900.0
924.0,2023-08-29,CUST924,Male,55.0,Beauty,2.0,50.0,100.0
925.0,2023-09-03,CUST925,Male,25.0,Electronics,1.0,300.0,300.0
926.0,2023-08-14,CUST926,Male,22.0,Electronics,1.0,30.0,30.0
927.0,2023-06-24,CUST927,Male,43.0,Electronics,4.0,500.0,2000.0
928.0,2023-04-05,CUST928,Female,35.0,Clothing,4.0,300.0,1200.0
929.0,2023-01-27,CUST929,Female,23.0,Beauty,3.0,25.0,75.0
930.0,2023-05-10,CUST930,Male,54.0,Clothing,4.0,50.0,200.0
931.0,2023-09-02,CUST931,Male,30.0,Beauty,4.0,30.0,120.0
932.0,2023-02-28,CUST932,Female,45.0,Beauty,4.0,25.0,100.0
933.0,2023-02-03,CUST933,Male,22.0,Beauty,1.0,30.0,30.0
934.0,2023-07-25,CUST934,Male,30.0,Beauty,1.0,500.0,500.0
935.0,2023-09-09,CUST935,Female,34.0,Beauty,1.0,50.0,50.0
936.0,2023-02-07,CUST936,Male,57.0,Beauty,4.0,50.0,200.0
937.0,2023-10-23,CUST937,Female,62.0,Beauty,1.0,500.0,500.0
938.0,2023-11-19,CUST938,Male,49.0,Clothing,4.0,50.0,200.0
939.0,2023-12-18,CUST939,Female,46.0,Electronics,1.0,300.0,300.0
940.0,2023-01-28,CUST940,Female,20.0,Electronics,1.0,30.0,30.0
941.0,2023-03-19,CUST941,Female,57.0,Clothing,2.0,25.0,50.0
942.0,2023-03-18,CUST942,Male,51.0,Clothing,3.0,500.0,1500.0
943.0,2023-10-16,CUST943,Female,57.0,Clothing,4.0,300.0,1200.0
944.0,2023-06-05,CUST944,Male,44.0,Clothing,2.0,25.0,50.0
945.0,2023-02-13,CUST945,Male,30.0,Beauty,1.0,25.0,25.0
946.0,2023-05-08,CUST946,Male,62.0,Electronics,4.0,500.0,2000.0
947.0,2023-03-02,CUST947,Male,50.0,Beauty,1.0,300.0,300.0
948.0,2023-10-13,CUST948,Female,23.0,Electronics,3.0,25.0,75.0
949.0,2023-08-02,CUST949,Female,41.0,Electronics,2.0,25.0,50.0
950.0,2023-11-07,CUST950,Male,36.0,Clothing,3.0,300.0,900.0
951.0,2023-11-02,CUST951,Male,33.0,Beauty,2.0,50.0,100.0
952.0,2023-11-13,CUST952,Female,57.0,Clothing,1.0,25.0,25.0
953.0,2023-04-26,CUST953,Male,45.0,Beauty,3.0,30.0,90.0
954.0,2023-09-25,CUST954,Female,50.0,Electronics,3.0,300.0,900.0
955.0,2023-07-14,CUST955,Male,58.0,Clothing,1.0,25.0,25.0
956.0,2023-08-19,CUST956,Male,30.0,Clothing,3.0,500.0,1500.0
957.0,2023-08-15,CUST957,Female,60.0,Electronics,4.0,30.0,120.0
958.0,2023-06-02,CUST958,Male,62.0,Electronics,2.0,25.0,50.0
959.0,2023-10-29,CUST959,Female,42.0,Electronics,2.0,30.0,60.0
960.0,2023-08-08,CUST960,Male,59.0,Clothing,2.0,30.0,60.0
961.0,2023-06-06,CUST961,Male,53.0,Beauty,4.0,50.0,200.0
962.0,2023-10-19,CUST962,Male,44.0,Clothing,2.0,30.0,60.0
963.0,2023-11-14,CUST963,Female,55.0,Beauty,1.0,50.0,50.0
964.0,2023-01-31,CUST964,Male,24.0,Clothing,3.0,300.0,900.0
965.0,2023-11-09,CUST965,Male,22.0,Clothing,4.0,50.0,200.0
966.0,2023-02-20,CUST966,Male,60.0,Electronics,2.0,500.0,1000.0
967.0,2023-04-17,CUST967,Male,62.0,Beauty,1.0,25.0,25.0
968.0,2023-11-17,CUST968,Female,48.0,Clothing,3.0,300.0,900.0
969.0,2023-04-19,CUST969,Female,40.0,Clothing,3.0,300.0,900.0
970.0,2023-05-16,CUST970,Male,59.0,Electronics,4.0,500.0,2000.0
971.0,2023-12-05,CUST971,Female,27.0,Electronics,4.0,50.0,200.0
972.0,2023-02-11,CUST972,Male,49.0,Beauty,4.0,25.0,100.0
973.0,2023-03-22,CUST973,Male,60.0,Clothing,1.0,50.0,50.0
974.0,2023-05-03,CUST974,Male,47.0,Beauty,1.0,30.0,30.0
975.0,2023-03-30,CUST975,Female,56.0,Clothing,4.0,50.0,200.0
976.0,2023-10-10,CUST976,Female,48.0,Beauty,2.0,300.0,600.0
977.0,2023-02-08,CUST977,Female,35.0,Electronics,3.0,25.0,75.0
978.0,2023-03-22,CUST978,Female,53.0,Clothing,3.0,50.0,150.0
979.0,2023-01-02,CUST979,Female,19.0,Beauty,1.0,25.0,25.0
980.0,2023-07-29,CUST980,Female,31.0,Electronics,3.0,25.0,75.0
981.0,2023-08-19,CUST981,Female,30.0,Electronics,2.0,30.0,60.0
982.0,2023-12-19,CUST982,Female,46.0,Beauty,3.0,30.0,90.0
983.0,2023-11-01,CUST983,Female,29.0,Clothing,1.0,300.0,300.0
984.0,2023-08-29,CUST984,Male,56.0,Clothing,1.0,500.0,500.0
985.0,2023-05-30,CUST985,Female,19.0,Electronics,2.0,25.0,50.0
986.0,2023-01-17,CUST986,Female,49.0,Clothing,2.0,500.0,1000.0
987.0,2023-04-29,CUST987,Female,30.0,Clothing,3.0,300.0,900.0
988.0,2023-05-28,CUST988,Female,63.0,Clothing,3.0,25.0,75.0
989.0,2023-12-28,CUST989,Female,44.0,Electronics,1.0,25.0,25.0
990.0,2023-05-25,CUST990,Female,58.0,Beauty,2.0,500.0,1000.0
991.0,2023-12-26,CUST991,Female,34.0,Clothing,2.0,50.0,100.0
992.0,2023-08-21,CUST992,Female,57.0,Electronics,2.0,30.0,60.0
993.0,2023-02-06,CUST993,Female,48.0,Electronics,3.0,50.0,150.0
994.0,2023-12-18,CUST994,Female,51.0,Beauty,2.0,500.0,1000.0
995.0,2023-04-30,CUST995,Female,41.0,Clothing,1.0,30.0,30.0
996.0,2023-05-16,CUST996,Male,62.0,Clothing,1.0,50.0,50.0
997.0,2023-11-17,CUST997,Male,52.0,Beauty,3.0,30.0,90.0
998.0,2023-10-29,CUST998,Female,23.0,Beauty,4.0,25.0,100.0
999.0,2023-12-05,CUST999,Female,36.0,Electronics,3.0,50.0,150.0
1000.0,2023-04-12,CUST1000,Male,47.0,Electronics,4.0,30.0,120.0
